TractId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
1073001200,Alabama,Jefferson County,2803,1275,1528,6.8,0.6,92.6,0.0,0.0,0.0,2273,27396.0,8589.0,18146.0,2631.0,22.4,45.0,17.3,17.5,28.3,13.5,23.4,77.2,16.4,3.3,2.1,1.1,0.0,20.9,1211,78.0,10.9,10.0,1.1,13.2
1073001400,Alabama,Jefferson County,2086,1074,1012,7.2,0.9,91.4,0.1,0.0,0.0,1677,31781.0,8387.0,19549.0,3353.0,22.2,49.1,16.9,26.7,19.8,11.8,24.7,71.7,25.2,2.0,0.0,0.0,1.1,18.9,898,76.6,19.4,4.0,0.0,10.2
1073001500,Alabama,Jefferson County,2721,1511,1210,1.4,4.6,92.1,0.0,0.0,0.0,2183,21420.0,5907.0,13678.0,1722.0,38.1,42.6,17.6,40.7,15.1,6.7,19.9,68.6,17.2,6.3,5.6,0.8,1.5,19.4,1098,82.4,11.7,5.8,0.0,21.2
1073001600,Alabama,Jefferson County,3118,1343,1775,2.4,13.2,83.7,0.5,0.2,0.0,2644,30040.0,11425.0,16308.0,3795.0,34.4,77.1,27.0,27.0,26.5,3.9,15.6,56.7,27.3,6.1,3.3,6.5,0.0,21.6,929,84.8,10.2,4.1,0.9,8.5
1073001902,Alabama,Jefferson County,1829,871,958,11.9,6.0,80.9,0.4,0.0,0.0,1362,25093.0,6405.0,16234.0,3571.0,31.2,39.0,12.6,35.8,20.4,15.5,15.6,75.9,15.0,2.0,2.7,3.7,0.7,17.6,846,80.0,12.2,7.8,0.0,6.2
1073002000,Alabama,Jefferson County,3664,1496,2168,3.0,23.1,71.8,0.0,0.0,0.0,2713,31934.0,12727.0,16372.0,3201.0,45.8,75.0,22.7,24.1,25.1,6.4,21.7,72.1,19.1,0.0,0.9,4.6,3.3,19.9,1651,86.3,9.7,4.1,0.0,5.7
1073002100,Alabama,Jefferson County,2299,915,1384,0.0,26.1,73.9,0.0,0.0,0.0,1823,28811.0,4109.0,22224.0,7429.0,27.8,39.0,26.4,22.1,27.6,9.0,15.0,79.9,15.6,0.0,1.1,3.5,0.0,20.3,1043,89.9,8.9,1.2,0.0,5.4
1073002200,Alabama,Jefferson County,2565,1325,1240,1.0,4.4,93.0,0.3,0.7,0.0,2040,34329.0,6609.0,14634.0,1800.0,25.2,48.5,10.5,26.1,28.2,9.2,26.1,82.5,8.5,3.7,3.2,0.9,1.2,28.7,927,83.8,12.1,4.1,0.0,16.6
1073002303,Alabama,Jefferson County,3907,1878,2029,2.9,1.5,93.5,0.0,0.0,0.0,2561,16461.0,6283.0,12043.0,2038.0,45.9,61.2,16.3,48.8,21.5,8.2,5.3,77.7,8.6,11.1,0.0,0.0,2.5,26.4,1099,79.1,18.5,2.5,0.0,23.7
1073002305,Alabama,Jefferson County,3237,1619,1618,4.9,66.4,26.8,0.0,1.2,0.0,2487,65809.0,4995.0,34527.0,3982.0,15.8,28.6,53.1,14.5,22.5,4.6,5.3,86.1,7.3,0.0,0.0,1.8,4.7,17.3,1975,73.7,21.3,5.1,0.0,3.8
1073002306,Alabama,Jefferson County,3686,1690,1996,4.2,75.6,18.0,0.0,0.7,0.0,3054,73750.0,7061.0,45229.0,4680.0,6.7,11.2,57.4,8.8,20.9,2.4,10.5,83.8,10.0,2.6,0.0,0.4,3.2,17.9,2249,70.5,20.0,9.5,0.0,4.9
1073002400,Alabama,Jefferson County,4025,1984,2041,2.7,33.4,60.0,0.4,0.0,0.0,3001,28258.0,8234.0,17444.0,2508.0,47.8,71.3,33.0,27.1,23.7,4.5,11.7,80.8,5.8,5.1,1.1,4.9,2.3,19.6,1621,81.8,12.5,5.7,0.0,12.3
1073002700,Alabama,Jefferson County,3806,2300,1506,0.9,43.8,50.6,0.0,2.4,0.0,3437,18144.0,3507.0,25870.0,3949.0,37.5,34.5,60.4,11.0,23.4,4.1,1.1,59.0,17.1,1.2,14.8,2.3,5.6,15.1,1259,84.2,11.0,4.8,0.0,14.9
1073002900,Alabama,Jefferson County,2185,990,1195,0.0,0.0,98.5,0.0,0.0,0.0,1746,16983.0,6150.0,14303.0,2218.0,35.2,49.2,3.6,58.4,26.0,5.3,6.7,64.8,13.8,19.9,1.4,0.0,0.0,19.9,697,92.3,6.0,1.7,0.0,26.6
1073003001,Alabama,Jefferson County,3479,1726,1753,5.2,23.3,68.6,0.1,1.4,0.0,2934,24920.0,9470.0,14470.0,3230.0,29.6,41.3,27.1,26.8,23.3,4.5,18.2,55.9,22.2,6.9,12.1,1.4,1.6,27.9,977,95.6,3.6,0.8,0.0,15.0
1073003002,Alabama,Jefferson County,2424,1021,1403,3.8,2.1,93.7,0.0,0.0,0.0,1744,18388.0,2640.0,13022.0,1637.0,49.9,74.0,11.2,34.7,24.2,7.2,22.6,79.5,9.2,5.8,3.1,0.0,2.3,27.7,677,83.5,14.0,2.5,0.0,25.4
1073003100,Alabama,Jefferson County,3683,1712,1971,2.0,0.8,96.8,0.0,0.0,0.0,2529,26985.0,7813.0,15885.0,3823.0,37.4,55.8,28.4,24.0,19.5,5.8,22.3,79.8,13.6,3.3,2.5,0.0,0.8,23.6,1235,90.0,9.3,0.6,0.0,13.1
1073003200,Alabama,Jefferson County,1229,543,686,0.0,9.3,89.4,0.0,0.0,0.0,811,20039.0,5273.0,13336.0,4876.0,45.6,53.8,18.3,33.8,31.7,1.8,14.3,74.1,17.7,3.4,3.0,0.0,1.8,21.3,328,95.1,0.9,4.0,0.0,25.6
1073003300,Alabama,Jefferson County,931,524,407,0.0,0.0,100.0,0.0,0.0,0.0,785,19167.0,17232.0,25308.0,13879.0,30.8,43.2,20.2,29.1,30.1,7.1,13.5,43.9,32.4,8.9,9.2,2.0,3.6,20.7,392,79.3,12.8,7.9,0.0,13.7
1073003400,Alabama,Jefferson County,2275,1131,1144,0.7,5.1,94.0,0.0,0.0,0.0,1762,24444.0,4071.0,13114.0,2397.0,43.4,73.4,13.6,26.0,28.5,8.7,23.2,77.2,13.5,3.4,1.1,2.4,2.4,25.1,793,79.9,13.7,6.3,0.0,22.7
1073003500,Alabama,Jefferson County,2239,979,1260,1.3,8.0,90.6,0.0,0.0,0.0,1746,31630.0,14117.0,17459.0,3519.0,27.2,43.2,25.0,25.4,29.6,4.1,15.9,85.5,12.8,1.7,0.0,0.0,0.0,19.6,1038,79.7,17.3,3.0,0.0,15.2
1073003600,Alabama,Jefferson County,4678,2262,2416,1.4,4.2,94.4,0.0,0.0,0.0,3727,42007.0,3175.0,19229.0,2271.0,16.6,21.7,27.5,20.4,26.4,3.5,22.2,85.0,9.3,2.5,0.0,0.5,2.8,24.2,1984,81.3,16.1,2.7,0.0,14.3
1073003700,Alabama,Jefferson County,4634,2127,2507,0.4,5.1,89.0,0.0,0.5,0.0,3484,27171.0,2799.0,15429.0,1895.0,32.7,44.5,13.2,24.8,29.6,8.7,23.8,69.2,13.4,7.1,7.0,1.9,1.5,26.9,1947,84.4,10.8,4.7,0.0,8.5
1073003802,Alabama,Jefferson County,5191,2332,2859,0.0,1.6,98.2,0.0,0.0,0.0,3894,31286.0,4068.0,14875.0,2244.0,30.5,42.6,19.5,29.6,35.7,7.0,8.2,71.6,22.7,3.0,0.0,2.1,0.7,29.2,1990,78.4,14.9,4.4,2.2,19.1
1073003803,Alabama,Jefferson County,3614,1689,1925,0.4,2.2,97.1,0.3,0.0,0.0,2909,34750.0,7643.0,19660.0,2791.0,26.4,54.6,21.3,29.7,30.5,4.2,14.2,75.2,14.1,3.1,4.4,1.1,2.1,19.7,1488,74.6,18.7,6.1,0.6,12.0
1073003900,Alabama,Jefferson County,1368,672,696,15.9,2.2,81.6,0.0,0.3,0.0,932,28015.0,5082.0,16234.0,2355.0,35.9,46.7,13.8,21.8,22.2,17.2,25.0,67.4,27.2,2.5,2.1,0.0,0.8,23.9,616,80.2,17.2,2.6,0.0,4.6
1073004000,Alabama,Jefferson County,2990,1435,1555,2.3,3.4,93.2,0.6,0.5,0.0,2391,17299.0,1592.0,16085.0,2371.0,41.0,43.5,23.4,23.2,21.2,11.6,20.6,82.8,9.1,4.1,0.9,3.1,0.0,22.9,1105,82.9,11.0,6.2,0.0,20.8
1073004200,Alabama,Jefferson County,1988,957,1031,1.0,2.1,96.0,0.2,0.0,0.0,1725,20536.0,3768.0,13960.0,2025.0,34.5,54.6,17.2,30.7,28.1,0.0,24.0,61.9,21.5,6.5,4.7,5.5,0.0,17.7,629,90.0,8.7,0.0,1.3,11.7
1073004500,Alabama,Jefferson County,5071,2243,2828,4.0,37.4,48.8,1.1,5.0,0.0,3962,15313.0,8565.0,8086.0,1635.0,67.9,81.8,35.3,26.9,34.5,1.4,2.0,40.0,7.3,0.6,44.0,3.7,4.4,14.5,1686,81.7,17.9,0.4,0.0,21.4
1073004701,Alabama,Jefferson County,4005,2052,1953,6.2,77.8,10.9,0.0,5.0,0.0,3521,50377.0,7062.0,51833.0,9153.0,17.8,36.7,69.6,9.8,15.3,0.5,4.8,83.1,8.4,0.6,1.3,1.3,5.3,13.5,2769,77.2,17.6,5.2,0.0,2.1
1073004702,Alabama,Jefferson County,3491,1712,1779,3.1,90.8,5.0,0.3,0.2,0.0,2915,63986.0,13897.0,55190.0,8320.0,8.3,15.3,60.5,9.4,21.2,3.6,5.4,85.6,4.4,0.0,1.2,3.6,5.2,14.2,2127,81.9,13.4,4.7,0.0,2.3
1073004800,Alabama,Jefferson County,1991,985,1006,5.1,88.2,3.4,0.0,0.9,0.0,1827,58017.0,10790.0,64718.0,10217.0,8.5,0.0,63.2,13.8,18.6,4.2,0.1,86.4,4.2,3.5,0.0,1.3,4.6,17.1,1036,74.9,18.6,6.5,0.0,3.2
1073004901,Alabama,Jefferson County,1134,587,547,4.4,72.6,16.7,0.0,5.2,0.0,1058,34069.0,5538.0,41587.0,9164.0,23.9,0.0,48.8,19.3,25.2,4.0,2.6,77.0,0.5,2.6,13.2,2.0,4.7,15.4,793,81.0,16.0,3.0,0.0,2.7
1073004902,Alabama,Jefferson County,3091,1698,1393,6.5,64.6,19.9,0.0,7.4,0.0,2462,32230.0,8430.0,27643.0,4075.0,27.9,21.4,50.9,16.7,20.9,2.7,8.8,70.0,7.4,0.4,16.1,1.3,4.8,17.6,1843,74.6,22.2,2.9,0.4,7.1
1073005000,Alabama,Jefferson County,3502,2053,1449,21.6,58.9,15.1,0.0,3.2,0.0,2353,33704.0,8450.0,24864.0,4200.0,24.4,25.5,39.1,26.5,18.8,8.9,6.7,82.6,7.3,1.6,4.8,2.3,1.4,19.0,2125,85.8,9.9,4.3,0.0,6.4
1073005101,Alabama,Jefferson County,1933,773,1160,2.4,0.4,97.2,0.0,0.0,0.0,1148,15625.0,2996.0,9202.0,1455.0,63.4,86.9,10.5,38.3,21.8,4.7,24.7,61.0,26.2,5.0,5.9,1.5,0.4,18.8,554,87.5,6.3,6.1,0.0,18.6
1073005103,Alabama,Jefferson County,2947,1326,1621,1.0,3.7,91.5,0.0,0.0,0.0,2444,32632.0,14228.0,21863.0,3263.0,22.9,39.8,31.5,29.5,26.6,3.6,8.7,87.2,5.7,0.8,1.1,2.2,2.9,17.7,1158,65.7,30.6,2.9,0.8,7.4
1073005104,Alabama,Jefferson County,4032,1771,2261,10.1,19.9,64.8,1.1,0.2,0.0,2937,32670.0,3314.0,20355.0,2874.0,31.5,53.5,25.4,22.3,32.6,9.0,10.7,87.0,7.7,0.9,0.4,1.3,2.8,18.6,2418,83.4,10.4,6.2,0.0,5.8
1073005200,Alabama,Jefferson County,3405,1431,1974,0.0,3.3,96.7,0.0,0.0,0.0,2741,29614.0,4112.0,18126.0,2771.0,16.5,11.1,14.4,41.5,34.2,2.7,7.1,80.2,17.5,0.7,0.0,0.0,1.6,21.7,1247,80.2,17.2,2.1,0.5,20.1
1073005302,Alabama,Jefferson County,3294,1685,1609,0.9,58.9,38.0,0.0,0.9,0.0,2763,51583.0,8891.0,29226.0,3119.0,9.4,15.7,36.9,18.6,25.5,5.4,13.6,83.4,11.6,0.0,0.0,1.3,3.7,25.8,1685,85.7,8.7,5.6,0.0,6.5
1073005500,Alabama,Jefferson County,2191,937,1254,7.0,18.5,73.6,0.9,0.0,0.0,1427,21955.0,3996.0,11020.0,1753.0,47.1,67.3,23.7,25.8,19.2,11.1,20.2,91.2,4.6,3.2,0.0,1.0,0.0,21.1,624,84.3,15.1,0.6,0.0,14.0
1073005600,Alabama,Jefferson County,4730,1879,2851,7.8,75.3,16.9,0.0,0.0,0.0,4055,47757.0,10219.0,32053.0,4283.0,12.8,11.1,39.8,27.3,23.5,5.6,3.8,92.7,5.3,0.0,0.0,1.5,0.5,17.6,2631,90.6,6.8,2.6,0.0,4.2
1073005701,Alabama,Jefferson County,2474,1215,1259,0.6,1.1,98.3,0.0,0.0,0.0,1975,32625.0,9364.0,23962.0,8077.0,19.8,34.5,13.4,25.1,26.4,15.2,19.8,80.2,11.7,6.4,0.0,0.0,1.7,22.4,1063,81.9,8.9,9.1,0.0,10.0
1073005702,Alabama,Jefferson County,2847,1238,1609,0.1,5.1,94.8,0.0,0.0,0.0,2300,29201.0,6725.0,17014.0,3226.0,23.3,22.1,17.7,35.2,28.6,4.2,14.2,82.9,16.1,0.0,0.0,0.0,1.0,20.0,943,85.7,13.0,1.3,0.0,16.8
1073005800,Alabama,Jefferson County,3704,1941,1763,1.9,34.3,58.9,0.9,0.6,0.0,3126,31875.0,8297.0,24325.0,3955.0,32.4,55.7,27.3,29.7,26.7,8.3,7.9,93.7,3.8,0.0,0.0,2.0,0.4,17.6,2154,84.4,13.0,2.6,0.0,7.0
1073005903,Alabama,Jefferson County,5630,2669,2961,3.9,29.3,64.7,1.0,0.8,0.0,4056,46276.0,7902.0,20558.0,2590.0,23.0,39.3,31.5,17.6,26.6,4.4,20.0,81.7,16.6,0.9,0.0,0.1,0.7,25.7,2850,91.4,6.6,2.0,0.0,8.0
1073005905,Alabama,Jefferson County,5574,2518,3056,8.1,17.7,73.1,0.0,0.0,0.0,3850,31421.0,6517.0,15446.0,2187.0,25.5,41.1,19.3,20.7,33.3,9.8,16.8,81.5,14.6,1.8,2.1,0.0,0.0,26.5,2430,79.9,17.8,2.3,0.0,7.8
1073005907,Alabama,Jefferson County,2213,986,1227,0.9,26.0,72.3,0.0,0.0,0.2,1717,65042.0,11016.0,33266.0,10218.0,8.5,19.3,31.7,19.3,24.8,3.9,20.3,93.2,6.2,0.0,0.0,0.0,0.6,25.3,1078,69.9,23.8,6.3,0.0,3.7
1073005908,Alabama,Jefferson County,3714,1735,1979,0.0,13.6,85.8,0.0,0.0,0.0,2754,32260.0,5896.0,16430.0,2465.0,23.7,39.2,12.6,26.6,32.3,7.3,21.2,89.8,6.1,0.0,0.0,0.0,4.2,23.9,1629,81.8,14.3,3.9,0.0,16.2
1073005909,Alabama,Jefferson County,2798,1132,1666,0.0,10.0,88.5,0.5,0.0,0.0,2061,51599.0,7589.0,21033.0,2425.0,21.8,41.4,42.1,24.0,21.7,4.8,7.4,93.3,6.7,0.0,0.0,0.0,0.0,27.5,1215,81.7,16.5,1.8,0.0,15.9
1073005910,Alabama,Jefferson County,5819,2657,3162,1.0,7.0,89.1,0.0,0.3,0.3,4292,55361.0,8034.0,27941.0,3879.0,14.8,23.2,27.2,12.4,38.8,5.5,16.1,89.5,8.9,0.4,0.0,0.0,1.2,26.3,2846,78.5,17.0,4.5,0.0,8.0
1073010001,Alabama,Jefferson County,4876,2341,2535,2.8,58.1,37.8,0.0,0.9,0.0,3494,34432.0,4271.0,18344.0,3229.0,18.3,11.3,21.7,27.3,28.8,12.6,9.5,81.5,13.7,0.0,0.0,4.8,0.0,25.8,1982,80.5,14.9,4.5,0.0,6.6
1073010002,Alabama,Jefferson County,4750,2272,2478,2.9,72.7,23.4,0.0,0.0,0.0,3464,42689.0,6394.0,20609.0,1855.0,11.8,16.1,28.0,22.7,28.4,11.7,9.3,79.0,15.1,0.0,0.5,0.4,5.1,26.7,2143,72.4,20.2,7.4,0.0,5.6
1073010100,Alabama,Jefferson County,1284,535,749,0.5,3.3,95.5,0.0,0.0,0.0,1026,16500.0,4924.0,13147.0,1744.0,30.9,34.5,6.8,30.3,36.0,2.6,24.3,70.4,20.3,0.0,2.0,4.5,2.8,23.8,383,83.8,13.1,3.1,0.0,15.6
1073010200,Alabama,Jefferson County,3160,1798,1362,16.9,24.2,58.6,0.0,0.0,0.0,2442,36226.0,6639.0,17077.0,3949.0,25.4,30.7,16.4,31.3,11.4,17.9,23.0,65.3,23.2,3.5,4.3,2.8,0.9,23.4,985,81.9,9.2,8.8,0.0,22.8
1073010301,Alabama,Jefferson County,2679,1153,1526,2.7,18.1,75.6,0.8,0.0,0.0,1932,28750.0,6137.0,17280.0,3527.0,34.8,64.4,22.1,19.3,22.6,8.1,27.8,72.2,24.3,0.0,1.6,0.9,1.0,18.2,998,66.5,29.9,3.6,0.0,9.6
1073010302,Alabama,Jefferson County,4026,1779,2247,2.2,4.3,89.2,0.0,0.0,0.0,2750,21355.0,3197.0,13159.0,2049.0,37.8,56.6,19.4,29.7,20.9,5.6,24.3,73.9,17.8,1.5,4.5,1.0,1.3,20.5,1188,84.9,12.0,3.1,0.0,19.4
1073010401,Alabama,Jefferson County,3687,1842,1845,0.9,27.0,68.9,0.0,0.0,0.0,2707,26035.0,2192.0,15531.0,3042.0,37.2,56.9,16.9,20.3,21.1,20.0,21.7,82.7,7.5,2.6,0.0,3.2,4.0,24.2,1353,89.2,5.9,4.9,0.0,15.5
1073010402,Alabama,Jefferson County,2168,1032,1136,4.8,25.4,66.2,0.0,0.0,0.0,1486,41354.0,6755.0,23298.0,3840.0,28.5,44.3,23.2,22.2,33.7,8.4,12.4,86.9,4.8,0.0,0.0,0.9,7.4,22.5,1007,76.9,17.9,5.3,0.0,4.8
1073010500,Alabama,Jefferson County,1316,696,620,3.4,33.8,62.7,0.0,0.0,0.0,990,21139.0,3410.0,15602.0,3231.0,27.7,37.2,14.0,34.5,15.8,15.8,19.8,76.7,13.6,0.8,0.4,6.8,1.7,22.7,499,78.8,13.8,6.6,0.8,9.8
1073010602,Alabama,Jefferson County,5837,2289,3548,1.5,5.6,89.8,0.0,0.0,0.0,4428,25882.0,10941.0,14155.0,2242.0,40.5,63.2,16.0,25.8,38.7,3.5,16.0,81.9,4.9,2.0,5.8,4.1,1.3,20.9,1878,85.3,12.5,2.2,0.0,18.6
1073010603,Alabama,Jefferson County,2581,1099,1482,0.0,4.0,94.4,1.2,0.0,0.0,2107,48138.0,3779.0,24449.0,3552.0,13.5,10.5,27.2,24.9,15.5,2.4,30.0,84.8,12.5,0.4,1.6,0.7,0.0,22.2,1194,82.5,15.8,1.7,0.0,4.2
1073010701,Alabama,Jefferson County,1518,759,759,15.9,59.0,22.2,0.0,0.0,0.0,993,40991.0,9359.0,35318.0,7375.0,21.5,36.9,49.9,14.4,17.4,5.0,13.3,85.6,9.9,0.6,1.8,0.3,1.7,17.4,880,77.8,17.4,4.8,0.0,0.5
1073010702,Alabama,Jefferson County,4652,2339,2313,0.6,92.1,4.8,0.0,2.2,0.0,3499,92500.0,18391.0,58873.0,12572.0,9.0,5.5,65.6,7.8,21.1,2.6,3.0,78.2,9.5,0.8,3.3,1.4,6.8,21.6,2915,83.6,12.6,3.8,0.0,2.7
1073010703,Alabama,Jefferson County,2427,1205,1222,0.7,92.0,3.5,0.3,0.5,0.0,1667,126944.0,16796.0,61372.0,6626.0,4.5,3.0,70.8,10.7,13.1,2.1,3.3,88.7,1.1,0.0,1.7,2.1,6.4,14.8,1259,82.8,12.6,4.6,0.0,2.0
1073010704,Alabama,Jefferson County,4950,2100,2850,3.4,77.0,15.6,0.0,2.2,0.0,4035,70882.0,15732.0,27013.0,3914.0,10.7,1.5,55.4,18.2,20.5,1.8,4.2,75.8,7.0,0.0,13.0,0.3,3.9,17.0,2228,88.2,9.0,2.8,0.0,7.4
1073010705,Alabama,Jefferson County,4230,2207,2023,3.3,91.9,1.8,0.0,1.5,0.0,2815,108587.0,16378.0,46354.0,5405.0,6.1,7.3,63.1,6.8,23.6,4.2,2.3,86.7,4.0,0.1,1.2,2.5,5.3,17.1,2337,83.8,12.7,3.5,0.0,1.1
1073010706,Alabama,Jefferson County,4958,2641,2317,5.2,61.3,24.8,0.3,7.0,0.0,3482,51552.0,3811.0,27926.0,3701.0,14.3,6.1,41.1,21.5,24.3,7.4,5.7,83.4,8.1,2.5,0.4,2.0,3.7,17.3,2929,78.1,18.4,3.0,0.4,3.6
1073010801,Alabama,Jefferson County,6044,2948,3096,2.1,91.3,2.9,0.7,2.2,0.0,4399,110739.0,26947.0,73491.0,12792.0,4.9,7.4,68.0,2.4,25.2,2.7,1.7,91.0,3.9,0.0,0.0,1.7,3.4,15.1,3008,83.8,14.3,1.9,0.0,3.5
1073010802,Alabama,Jefferson County,3470,1640,1830,1.5,97.8,0.3,0.2,0.0,0.0,2330,142625.0,21894.0,83681.0,13451.0,3.1,3.1,66.2,4.4,21.8,5.8,1.8,85.7,1.0,0.0,1.7,0.0,11.6,14.0,1284,85.6,5.5,9.0,0.0,1.9
1073010803,Alabama,Jefferson County,6083,2786,3297,0.4,56.3,41.7,0.0,0.6,0.0,4466,78145.0,6465.0,45800.0,5515.0,6.3,7.8,49.6,10.7,28.4,4.7,6.6,86.2,9.5,0.0,0.0,1.2,3.0,22.1,2891,78.8,19.0,2.2,0.0,3.5
1073010804,Alabama,Jefferson County,3014,1553,1461,0.0,95.8,1.0,0.2,2.3,0.0,2040,133011.0,30049.0,69928.0,10440.0,3.3,2.0,72.4,4.4,21.5,0.0,1.7,91.6,3.5,0.0,0.0,0.0,4.9,20.7,1286,81.0,6.9,10.5,1.6,0.0
1073010805,Alabama,Jefferson County,6923,3576,3347,0.7,92.4,2.9,0.2,2.3,0.4,5293,114725.0,14816.0,64973.0,9736.0,6.5,7.9,62.7,6.9,26.9,1.8,1.7,88.7,9.0,0.0,0.0,0.0,2.2,20.5,3267,74.7,18.4,6.4,0.4,3.8
1073010900,Alabama,Jefferson County,4902,2342,2560,7.4,28.7,54.4,0.0,1.5,1.5,3560,25993.0,5774.0,14606.0,2394.0,30.4,41.2,14.9,34.6,18.2,12.4,20.0,73.5,18.6,0.9,1.3,2.2,3.4,21.8,1829,86.0,10.4,3.6,0.0,6.8
1073011001,Alabama,Jefferson County,5756,2747,3009,9.7,76.7,11.8,0.4,0.0,0.0,3949,69531.0,11181.0,31553.0,4755.0,11.7,19.2,41.0,8.7,24.0,15.1,11.2,88.8,7.5,0.0,0.6,0.0,3.0,29.1,2665,81.5,15.9,2.6,0.0,5.6
1073011002,Alabama,Jefferson County,2049,1043,1006,2.6,40.4,54.3,0.0,0.0,0.4,1423,35030.0,3549.0,18448.0,3170.0,25.3,29.8,19.8,33.6,33.8,4.2,8.5,81.9,13.0,0.0,1.3,2.0,1.8,22.7,737,76.9,12.2,10.9,0.0,5.1
1073011104,Alabama,Jefferson County,7648,3340,4308,5.7,39.1,53.7,0.0,1.2,0.2,5868,53082.0,6720.0,25846.0,2995.0,10.9,16.0,33.6,12.1,33.4,6.3,14.5,84.1,8.1,0.5,1.1,0.4,5.7,28.7,3962,82.3,13.6,4.0,0.0,5.8
1073011107,Alabama,Jefferson County,11401,5560,5841,2.6,86.7,7.5,0.0,0.2,0.0,7901,83232.0,7475.0,33159.0,3309.0,8.5,15.5,43.9,11.3,23.3,12.4,9.2,89.4,7.3,0.2,1.1,0.7,1.2,27.6,5456,83.5,10.7,5.5,0.3,5.1
1073011108,Alabama,Jefferson County,4859,2087,2772,1.6,78.9,15.1,0.0,1.7,0.0,3672,73920.0,7231.0,40147.0,7461.0,6.1,8.6,48.9,12.4,26.0,3.1,9.6,87.5,6.2,0.0,1.3,0.7,4.3,23.8,2446,86.7,9.1,4.2,0.0,1.7
1073011109,Alabama,Jefferson County,4117,1870,2247,0.8,94.4,2.2,0.2,0.3,0.0,3270,79605.0,18180.0,38678.0,4155.0,3.5,2.7,52.2,11.3,26.2,4.7,5.5,92.7,1.4,0.0,0.0,2.4,3.5,26.5,2073,75.6,18.7,5.3,0.4,2.8
1073011110,Alabama,Jefferson County,5964,2890,3074,1.0,90.5,7.1,0.0,0.2,0.0,4507,74542.0,13016.0,27480.0,3066.0,4.8,3.2,33.7,17.3,26.3,4.5,18.2,94.1,5.3,0.0,0.0,0.0,0.5,29.4,3026,88.4,9.6,1.3,0.8,7.7
1073011111,Alabama,Jefferson County,7927,3778,4149,4.0,71.4,17.5,0.3,5.5,0.0,5790,80692.0,12141.0,37047.0,4696.0,5.2,3.8,39.1,14.2,29.8,6.8,10.1,87.6,9.6,0.0,0.5,0.7,1.5,27.1,3900,83.0,13.6,3.4,0.0,2.6
1073011205,Alabama,Jefferson County,2248,987,1261,3.0,72.5,22.8,0.0,0.0,0.0,1780,63988.0,8598.0,27317.0,2804.0,6.8,6.7,32.6,17.4,26.9,12.8,10.3,82.8,14.0,0.0,0.0,0.0,3.2,30.8,993,84.0,11.3,4.1,0.6,2.6
1073011206,Alabama,Jefferson County,5260,2746,2514,1.1,86.3,12.2,0.0,0.0,0.0,4325,65974.0,11237.0,32576.0,3616.0,11.5,24.7,36.7,11.9,27.0,11.6,12.8,89.0,10.3,0.0,0.0,0.5,0.1,37.5,2762,83.5,15.7,0.7,0.0,5.2
1073011207,Alabama,Jefferson County,5564,2563,3001,6.6,20.3,71.8,0.0,0.3,0.0,3674,43709.0,8088.0,24920.0,5284.0,17.4,30.6,30.8,23.3,19.9,4.6,21.4,90.8,8.0,0.4,0.0,0.0,0.7,30.9,2374,84.0,12.7,3.3,0.0,10.1
1073011208,Alabama,Jefferson County,3933,1650,2283,1.3,69.9,27.3,0.0,0.6,0.0,2953,66188.0,13659.0,27398.0,2921.0,5.6,11.6,36.5,13.7,28.4,11.1,10.3,82.4,14.1,0.0,0.0,1.2,2.3,30.1,2084,84.3,10.9,4.8,0.0,3.5
1073011209,Alabama,Jefferson County,3555,1615,1940,3.9,17.5,64.8,0.0,0.0,0.0,2359,30068.0,5392.0,16146.0,3461.0,33.3,53.2,18.9,17.8,29.1,10.9,23.2,76.3,20.1,0.0,0.1,0.0,3.4,26.7,1256,77.8,14.3,7.9,0.0,19.8
1073011210,Alabama,Jefferson County,4237,1884,2353,6.1,36.9,56.5,0.2,0.1,0.0,2542,26477.0,12539.0,17609.0,5446.0,33.3,37.7,17.7,20.2,41.1,15.2,5.7,88.0,10.4,0.0,0.3,1.2,0.0,28.3,1522,90.7,7.6,1.7,0.0,20.4
1073011301,Alabama,Jefferson County,3189,1420,1769,13.3,67.8,15.9,0.6,0.0,0.0,2386,41444.0,3570.0,23609.0,4882.0,18.5,34.3,25.3,17.1,22.5,16.5,18.6,89.7,10.3,0.0,0.0,0.0,0.0,35.0,1188,81.9,11.3,6.8,0.0,8.8
1073011302,Alabama,Jefferson County,6350,2987,3363,0.6,93.6,3.9,0.0,0.8,0.0,4617,68688.0,5595.0,29108.0,2223.0,9.1,9.2,42.8,10.2,27.8,8.2,11.0,88.4,9.0,0.4,0.3,0.0,1.9,30.4,2798,79.7,17.3,3.1,0.0,6.0
1073011400,Alabama,Jefferson County,7157,3309,3848,0.9,85.0,10.2,1.5,0.2,0.0,5417,39657.0,8927.0,21842.0,2197.0,14.0,18.1,28.6,15.4,26.7,12.2,17.1,86.7,10.0,0.5,0.8,0.0,2.0,34.0,2962,78.7,12.4,8.9,0.0,4.2
